timestamp,account_id,channel,device_id,ip_address,transaction_type,amount_inr,is_fraud_flag
2026-02-26 10:18:34,ACT_9205,UPI,IMEI_74434,192.168.1.5,Standard Transfer,3195,0
2026-02-26 10:22:34,ACT_7846,UPI,IMEI_26285,192.168.1.88,Standard Transfer,2779,0
2026-02-26 10:24:34,ACT_3492,RTGS,IMEI_23039,192.168.1.141,Standard Transfer,2870,0
2026-02-26 10:29:34,ACT_2061,ATM,IMEI_85422,192.168.1.107,Standard Transfer,3170,0
2026-02-26 10:34:34,ACT_3550,ATM,IMEI_32628,192.168.1.178,Standard Transfer,4885,0
2026-02-26 10:37:34,ACT_9595,ATM,IMEI_29065,192.168.1.108,Standard Transfer,2463,0
2026-02-26 10:45:34,ACT_6551,Web Banking,IMEI_63788,192.168.1.133,Standard Transfer,1991,0
2026-02-26 10:55:34,ACT_7454,Mobile App,IMEI_92036,192.168.1.23,Standard Transfer,1279,0
2026-02-26 11:03:34,ACT_2541,ATM,IMEI_48887,192.168.1.17,Standard Transfer,2579,0
2026-02-26 11:07:34,ACT_6605,RTGS,IMEI_53450,192.168.1.86,Standard Transfer,639,0
2026-02-26 11:10:34,ACT_3796,UPI,IMEI_23808,192.168.1.225,Standard Transfer,1280,0
2026-02-26 11:10:34,ACT_4720,Web Banking,IMEI_14831,192.168.1.189,Standard Transfer,311,0
2026-02-26 11:11:34,ACT_1103,ATM,IMEI_15179,192.168.1.150,Standard Transfer,2173,0
2026-02-26 11:14:34,ACT_5003,Web Banking,IMEI_32622,192.168.1.135,Standard Transfer,4991,0
2026-02-26 11:24:34,ACT_8547,ATM,IMEI_49657,192.168.1.160,Standard Transfer,3787,0
2026-02-26 11:26:34,ACT_7265,Web Banking,IMEI_34027,192.168.1.47,Standard Transfer,3212,0
2026-02-26 11:28:34,ACT_6811,Mobile App,IMEI_87642,192.168.1.56,Standard Transfer,106,0
2026-02-26 11:37:34,ACT_7568,Mobile App,IMEI_18349,192.168.1.160,Standard Transfer,314,0
2026-02-26 11:44:34,ACT_2362,Mobile App,IMEI_59923,192.168.1.92,Standard Transfer,1857,0
2026-02-26 11:44:34,ACT_6624,UPI,IMEI_62167,192.168.1.205,Standard Transfer,301,0
2026-02-26 11:46:34,ACT_3507,Web Banking,IMEI_72561,192.168.1.62,Standard Transfer,386,0
2026-02-26 11:48:34,ACT_2073,Mobile App,IMEI_21056,192.168.1.151,Standard Transfer,1652,0
2026-02-26 11:48:34,ACT_8359,Mobile App,IMEI_85819,192.168.1.85,Standard Transfer,1841,0
2026-02-26 11:58:34,ACT_8156,Web Banking,IMEI_35058,192.168.1.168,Standard Transfer,2007,0
2026-02-26 12:01:34,ACT_5364,ATM,IMEI_51937,192.168.1.108,Standard Transfer,655,0
2026-02-26 12:08:34,ACT_2102,UPI,IMEI_34533,192.168.1.217,Standard Transfer,4704,0
2026-02-26 12:14:34,ACT_1461,Mobile App,IMEI_60110,192.168.1.254,Standard Transfer,1114,0
2026-02-26 12:17:34,ACT_7644,ATM,IMEI_24590,192.168.1.199,Standard Transfer,4723,0
2026-02-26 12:18:34,ACT_2584,UPI,IMEI_29604,192.168.1.205,Standard Transfer,1662,0
2026-02-26 12:24:34,ACT_1902,UPI,IMEI_92104,192.168.1.216,Standard Transfer,2620,0
2026-02-26 12:25:34,ACT_4197,UPI,IMEI_23776,192.168.1.34,Standard Transfer,2953,0
2026-02-26 12:44:34,ACT_9869,Mobile App,IMEI_21533,192.168.1.211,Standard Transfer,4005,0
2026-02-26 12:46:34,ACT_7066,UPI,IMEI_96147,192.168.1.230,Standard Transfer,2701,0
2026-02-26 12:59:34,ACT_1214,Web Banking,IMEI_25701,192.168.1.67,Standard Transfer,224,0
2026-02-26 13:02:34,ACT_8201,ATM,IMEI_70973,192.168.1.114,Standard Transfer,4576,0
2026-02-26 13:05:34,ACT_6600,ATM,IMEI_22644,192.168.1.217,Standard Transfer,1445,0
2026-02-26 13:06:34,ACT_4341,Web Banking,IMEI_71713,192.168.1.69,Standard Transfer,3497,0
2026-02-26 13:13:34,ACT_9531,UPI,IMEI_89093,192.168.1.44,Standard Transfer,1025,0
2026-02-26 13:24:34,ACT_6927,ATM,IMEI_20764,192.168.1.31,Standard Transfer,2530,0
2026-02-26 13:24:34,ACT_5971,UPI,IMEI_91554,192.168.1.60,Standard Transfer,995,0
2026-02-26 13:28:34,ACT_5967,UPI,IMEI_52860,192.168.1.50,Standard Transfer,3071,0
2026-02-26 13:32:34,ACT_2878,Web Banking,IMEI_85422,192.168.1.169,Standard Transfer,996,0
2026-02-26 13:46:34,ACT_2878,ATM,IMEI_81370,192.168.1.189,Standard Transfer,4587,0
2026-02-26 13:50:34,ACT_4368,ATM,IMEI_46159,192.168.1.108,Standard Transfer,4803,0
2026-02-26 13:51:34,ACT_7933,ATM,IMEI_91554,192.168.1.205,Standard Transfer,3297,0
2026-02-26 13:54:34,ACT_8173,Web Banking,IMEI_31400,192.168.1.5,Standard Transfer,331,0
2026-02-26 14:02:34,ACT_5971,Web Banking,IMEI_55628,192.168.1.147,Standard Transfer,410,0
2026-02-26 14:05:34,ACT_5713,Web Banking,IMEI_49526,192.168.1.234,Standard Transfer,1650,0
2026-02-26 14:06:34,ACT_5872,ATM,IMEI_19639,192.168.1.230,Standard Transfer,4391,0
2026-02-26 14:08:34,ACT_2605,UPI,IMEI_45541,192.168.1.96,Standard Transfer,836,0
2026-02-26 14:11:34,ACT_3661,ATM,IMEI_34218,192.168.1.160,Standard Transfer,281,0
2026-02-26 14:14:34,ACT_2694,Mobile App,IMEI_23393,192.168.1.233,Standard Transfer,3884,0
2026-02-26 14:19:34,ACT_6594,Web Banking,IMEI_89093,192.168.1.22,Standard Transfer,600,0
2026-02-26 14:20:34,ACT_7240,Web Banking,IMEI_57378,192.168.1.212,Standard Transfer,2860,0
2026-02-26 14:20:34,ACT_1188,Web Banking,IMEI_29065,192.168.1.174,Standard Transfer,1375,0
2026-02-26 14:26:34,ACT_4236,Mobile App,IMEI_53881,192.168.1.43,Standard Transfer,3535,0
2026-02-26 14:30:34,ACT_9382,Web Banking,IMEI_34675,192.168.1.92,Standard Transfer,1351,0
2026-02-26 14:31:34,ACT_8898,RTGS,IMEI_49961,192.168.1.68,Standard Transfer,4322,0
2026-02-26 14:31:34,ACT_9574,Web Banking,IMEI_15179,192.168.1.114,Standard Transfer,1067,0
2026-02-26 14:32:34,ACT_4695,ATM,IMEI_87905,192.168.1.175,Standard Transfer,3649,0
2026-02-26 14:46:34,ACT_1008,Mobile App,IMEI_23943,192.168.1.110,Standard Transfer,574,0
2026-02-26 14:53:34,ACT_5630,RTGS,IMEI_42472,192.168.1.217,Standard Transfer,1399,0
2026-02-26 15:00:34,ACT_3896,ATM,IMEI_38824,192.168.1.144,Standard Transfer,256,0
2026-02-26 15:12:34,ACT_9752,RTGS,IMEI_18352,192.168.1.234,Standard Transfer,3831,0
2026-02-26 15:14:34,ACT_6164,Mobile App,IMEI_32526,192.168.1.18,Standard Transfer,2410,0
2026-02-26 15:17:34,ACT_7607,Mobile App,IMEI_43189,192.168.1.168,Standard Transfer,1738,0
2026-02-26 15:25:34,ACT_6732,ATM,IMEI_63788,192.168.1.151,Standard Transfer,2742,0
2026-02-26 15:33:34,ACT_8938,Web Banking,IMEI_94769,192.168.1.202,Standard Transfer,1589,0
2026-02-26 15:44:34,ACT_1314,RTGS,IMEI_22391,192.168.1.84,Standard Transfer,3271,0
2026-02-26 15:48:34,ACT_2600,Web Banking,IMEI_35450,192.168.1.96,Standard Transfer,3537,0
2026-02-26 15:51:34,ACT_8794,UPI,IMEI_78281,192.168.1.13,Standard Transfer,3710,0
2026-02-26 15:52:34,ACT_8651,RTGS,IMEI_44954,192.168.1.66,Standard Transfer,1907,0
2026-02-26 16:32:34,ACT_7800,ATM,IMEI_87323,192.168.1.116,Standard Transfer,4603,0
2026-02-26 16:32:34,ACT_2665,Web Banking,IMEI_23515,192.168.1.162,Standard Transfer,777,0
2026-02-26 16:41:34,ACT_9574,Web Banking,IMEI_86408,192.168.1.216,Standard Transfer,2907,0
2026-02-26 16:58:34,ACT_1395,ATM,IMEI_94649,192.168.1.178,Standard Transfer,1460,0
2026-02-26 17:00:34,ACT_7766,UPI,IMEI_65924,192.168.1.130,Standard Transfer,2410,0
2026-02-26 17:00:34,ACT_5767,Mobile App,IMEI_13811,192.168.1.167,Standard Transfer,4174,0
2026-02-26 17:10:34,ACT_2515,ATM,IMEI_58893,192.168.1.104,Standard Transfer,3261,0
2026-02-26 17:11:34,ACT_9573,UPI,IMEI_60255,192.168.1.105,Standard Transfer,2873,0
2026-02-26 17:14:34,ACT_1477,ATM,IMEI_65998,192.168.1.42,Standard Transfer,4697,0
2026-02-26 17:18:34,ACT_7032,Mobile App,IMEI_30728,192.168.1.212,Standard Transfer,2780,0
2026-02-26 17:21:34,ACT_2102,UPI,IMEI_56649,192.168.1.255,Standard Transfer,4346,0
2026-02-26 17:28:34,ACT_5784,ATM,IMEI_24363,192.168.1.68,Standard Transfer,324,0
2026-02-26 17:29:34,ACT_2054,ATM,IMEI_14829,192.168.1.74,Standard Transfer,4378,0
2026-02-26 17:30:34,ACT_6722,ATM,IMEI_42035,192.168.1.202,Standard Transfer,239,0
2026-02-26 17:34:34,ACT_8056,Mobile App,IMEI_68094,192.168.1.22,Standard Transfer,3519,0
2026-02-26 17:34:34,ACT_3681,ATM,IMEI_18352,192.168.1.147,Standard Transfer,3255,0
2026-02-26 17:40:34,ACT_2207,Mobile App,IMEI_67640,192.168.1.100,Standard Transfer,884,0
2026-02-26 17:43:34,ACT_3661,UPI,IMEI_78743,192.168.1.65,Standard Transfer,985,0
2026-02-26 17:44:34,ACT_9871,Mobile App,IMEI_51937,192.168.1.205,Standard Transfer,1743,0
2026-02-26 17:46:34,ACT_4863,ATM,IMEI_59279,192.168.1.84,Standard Transfer,3374,0
2026-02-26 17:50:34,ACT_7265,Web Banking,IMEI_57378,192.168.1.6,Standard Transfer,3209,0
2026-02-26 17:57:34,ACT_8367,RTGS,IMEI_38298,192.168.1.174,Standard Transfer,785,0
2026-02-26 18:02:34,ACT_2286,Web Banking,IMEI_87545,192.168.1.85,Standard Transfer,3903,0
2026-02-26 18:07:34,ACT_1938,RTGS,IMEI_24876,192.168.1.213,Standard Transfer,1997,0
2026-02-26 18:09:34,ACT_9650,Mobile App,IMEI_13750,192.168.1.116,Standard Transfer,3005,0
2026-02-26 18:16:34,ACT_2992,Mobile App,IMEI_87545,192.168.1.156,Standard Transfer,1192,0
2026-02-26 18:17:34,ACT_1645,UPI,IMEI_83029,192.168.1.114,Standard Transfer,2554,0
2026-02-26 18:20:34,ACT_1806,RTGS,IMEI_43008,192.168.1.178,Standard Transfer,1201,0
2026-02-26 18:22:34,ACT_9302,Mobile App,IMEI_53881,192.168.1.193,Standard Transfer,2374,0
2026-02-26 18:36:34,ACT_4134,Mobile App,IMEI_64322,192.168.1.122,Standard Transfer,4801,0
2026-02-26 18:37:34,ACT_6011,UPI,IMEI_23515,192.168.1.85,Standard Transfer,1074,0
2026-02-26 18:37:34,ACT_6410,UPI,IMEI_10178,192.168.1.122,Standard Transfer,401,0
2026-02-26 18:39:34,ACT_3530,Mobile App,IMEI_22029,192.168.1.111,Standard Transfer,2116,0
2026-02-26 18:40:34,ACT_3635,Web Banking,IMEI_42971,192.168.1.190,Standard Transfer,3654,0
2026-02-26 18:42:34,ACT_6239,UPI,IMEI_13811,192.168.1.67,Standard Transfer,843,0
2026-02-26 19:03:34,ACT_2779,RTGS,IMEI_95995,192.168.1.15,Standard Transfer,4193,0
2026-02-26 19:12:34,ACT_3625,Mobile App,IMEI_67387,192.168.1.249,Standard Transfer,1304,0
2026-02-26 19:13:34,ACT_7456,Mobile App,IMEI_88941,192.168.1.104,Standard Transfer,1270,0
2026-02-26 19:18:34,ACT_8543,Web Banking,IMEI_48836,192.168.1.62,Standard Transfer,3299,0
2026-02-26 19:18:34,ACT_6099,Mobile App,IMEI_21533,192.168.1.104,Standard Transfer,2884,0
2026-02-26 19:23:34,ACT_5695,RTGS,IMEI_21503,192.168.1.25,Standard Transfer,4488,0
2026-02-26 19:37:34,ACT_4825,ATM,IMEI_78281,192.168.1.225,Standard Transfer,3240,0
2026-02-26 19:37:34,ACT_5416,ATM,IMEI_95095,192.168.1.61,Standard Transfer,4743,0
2026-02-26 19:39:34,ACT_4655,Web Banking,IMEI_10830,192.168.1.106,Standard Transfer,3691,0
2026-02-26 19:56:34,ACT_1389,UPI,IMEI_58518,192.168.1.64,Standard Transfer,4575,0
2026-02-26 19:58:34,ACT_5132,ATM,IMEI_67646,192.168.1.44,Standard Transfer,4132,0
2026-02-26 20:06:34,ACT_9055,RTGS,IMEI_52504,192.168.1.18,Standard Transfer,4698,0
2026-02-26 20:08:34,ACT_2269,Mobile App,IMEI_56030,192.168.1.245,Standard Transfer,2384,0
2026-02-26 20:08:34,ACT_3415,Mobile App,IMEI_24791,192.168.1.67,Standard Transfer,819,0
2026-02-26 20:10:34,ACT_9705,Mobile App,IMEI_23387,192.168.1.205,Standard Transfer,1519,0
2026-02-26 20:18:34,ACT_6390,Web Banking,IMEI_61636,192.168.1.115,Standard Transfer,3967,0
2026-02-26 20:24:34,ACT_1664,RTGS,IMEI_34904,192.168.1.233,Standard Transfer,1378,0
2026-02-26 20:27:34,ACT_1929,Mobile App,IMEI_11934,192.168.1.221,Standard Transfer,3459,0
2026-02-26 20:28:34,ACT_4832,ATM,IMEI_39525,192.168.1.23,Standard Transfer,4196,0
2026-02-26 20:31:34,ACT_5522,Mobile App,IMEI_26909,192.168.1.234,Standard Transfer,2620,0
2026-02-26 20:32:34,ACT_9867,ATM,IMEI_54045,192.168.1.231,Standard Transfer,3513,0
2026-02-26 20:46:34,ACT_2362,ATM,IMEI_74354,192.168.1.169,Standard Transfer,3028,0
2026-02-26 20:48:34,ACT_8154,RTGS,IMEI_68094,192.168.1.217,Standard Transfer,2799,0
2026-02-26 20:55:34,ACT_2776,RTGS,IMEI_26143,192.168.1.10,Standard Transfer,2544,0
2026-02-26 20:56:34,ACT_4835,Mobile App,IMEI_93155,192.168.1.104,Standard Transfer,3177,0
2026-02-26 20:59:34,ACT_5370,RTGS,IMEI_91200,192.168.1.230,Standard Transfer,337,0
2026-02-26 21:02:34,ACT_7032,Mobile App,IMEI_53881,192.168.1.209,Standard Transfer,4245,0
2026-02-26 21:06:34,ACT_7650,Mobile App,IMEI_60012,192.168.1.10,Standard Transfer,2433,0
2026-02-26 21:06:34,ACT_2336,Mobile App,IMEI_10220,192.168.1.65,Standard Transfer,2277,0
2026-02-26 21:07:34,ACT_2210,Web Banking,IMEI_90784,192.168.1.34,Standard Transfer,251,0
2026-02-26 21:10:34,ACT_8365,UPI,IMEI_76943,192.168.1.116,Standard Transfer,3406,0
2026-02-26 21:17:34,ACT_9840,RTGS,IMEI_21056,192.168.1.225,Standard Transfer,3205,0
2026-02-26 21:21:34,ACT_8263,Web Banking,IMEI_93155,192.168.1.175,Standard Transfer,3737,0
2026-02-26 21:35:34,ACT_6480,Web Banking,IMEI_82183,192.168.1.211,Standard Transfer,1862,0
2026-02-26 21:36:34,ACT_4476,UPI,IMEI_91472,192.168.1.236,Standard Transfer,1840,0
2026-02-26 21:41:34,ACT_9149,ATM,IMEI_26547,192.168.1.84,Standard Transfer,3791,0
2026-02-26 21:42:34,ACT_8391,ATM,IMEI_57664,192.168.1.72,Standard Transfer,410,0
2026-02-26 21:49:34,ACT_6495,RTGS,IMEI_39525,192.168.1.114,Standard Transfer,3669,0
2026-02-26 21:50:34,ACT_3434,ATM,IMEI_54909,192.168.1.12,Standard Transfer,3634,0
2026-02-26 22:08:34,ACT_5304,ATM,IMEI_16531,192.168.1.188,Standard Transfer,3227,0
2026-02-26 22:11:34,ACT_1358,Web Banking,IMEI_86077,192.168.1.179,Standard Transfer,1799,0
2026-02-26 22:18:34,ACT_4980,Web Banking,IMEI_42486,192.168.1.86,Standard Transfer,3671,0
2026-02-26 22:19:34,ACT_4197,UPI,IMEI_39948,192.168.1.86,Standard Transfer,2855,0
2026-02-26 22:26:34,ACT_9190,RTGS,IMEI_44574,192.168.1.189,Standard Transfer,4458,0
2026-02-26 22:30:34,ACT_8315,Web Banking,IMEI_52860,192.168.1.44,Standard Transfer,1256,0
2026-02-26 22:45:34,ACT_4802,ATM,IMEI_76943,192.168.1.185,Standard Transfer,2855,0
2026-02-26 23:05:34,ACT_8204,RTGS,IMEI_72055,192.168.1.17,Standard Transfer,4611,0
2026-02-26 23:06:34,ACT_2917,Web Banking,IMEI_56030,192.168.1.74,Standard Transfer,3855,0
2026-02-26 23:08:34,ACT_7766,RTGS,IMEI_12937,192.168.1.67,Standard Transfer,1197,0
2026-02-26 23:23:34,ACT_7319,RTGS,IMEI_34509,192.168.1.68,Standard Transfer,3165,0
2026-02-26 23:37:34,ACT_7980,Web Banking,IMEI_54460,192.168.1.231,Standard Transfer,3107,0
2026-02-26 23:42:34,ACT_7644,Web Banking,IMEI_49352,192.168.1.122,Standard Transfer,856,0
2026-02-26 23:51:34,ACT_1214,ATM,IMEI_27410,192.168.1.179,Standard Transfer,749,0
2026-02-27 00:01:34,ACT_5111,ATM,IMEI_63588,192.168.1.25,Standard Transfer,4896,0
2026-02-27 00:01:34,ACT_6258,ATM,IMEI_98296,192.168.1.220,Standard Transfer,3619,0
2026-02-27 00:10:34,ACT_3497,ATM,IMEI_95305,192.168.1.23,Standard Transfer,2841,0
2026-02-27 00:11:34,ACT_7237,Mobile App,IMEI_49555,192.168.1.59,Standard Transfer,2827,0
2026-02-27 00:12:34,ACT_4585,ATM,IMEI_40615,192.168.1.108,Standard Transfer,897,0
2026-02-27 00:27:34,ACT_6100,Web Banking,IMEI_34533,192.168.1.84,Standard Transfer,4844,0
2026-02-27 00:30:34,ACT_3415,RTGS,IMEI_32622,192.168.1.133,Standard Transfer,1980,0
2026-02-27 00:39:34,ACT_9064,Web Banking,IMEI_83280,192.168.1.234,Standard Transfer,2508,0
2026-02-27 00:47:34,ACT_4702,RTGS,IMEI_37857,192.168.1.254,Standard Transfer,4364,0
2026-02-27 00:47:34,ACT_7643,RTGS,IMEI_67646,192.168.1.17,Standard Transfer,3033,0
2026-02-27 00:52:34,ACT_6258,UPI,IMEI_82086,192.168.1.188,Standard Transfer,4906,0
2026-02-27 00:58:34,ACT_7265,ATM,IMEI_87642,192.168.1.201,Standard Transfer,2360,0
2026-02-27 01:06:34,ACT_6913,RTGS,IMEI_45885,192.168.1.206,Standard Transfer,834,0
2026-02-27 01:11:34,ACT_5039,Mobile App,IMEI_40085,192.168.1.115,Standard Transfer,2974,0
2026-02-27 01:12:34,ACT_9773,Web Banking,IMEI_92949,192.168.1.156,Standard Transfer,4564,0
2026-02-27 01:17:34,ACT_1939,Web Banking,IMEI_49526,192.168.1.34,Standard Transfer,980,0
2026-02-27 01:26:34,ACT_5697,ATM,IMEI_32554,192.168.1.178,Standard Transfer,423,0
2026-02-27 01:27:34,ACT_3550,RTGS,IMEI_24058,192.168.1.92,Standard Transfer,4095,0
2026-02-27 01:38:34,ACT_6885,Mobile App,IMEI_49555,192.168.1.109,Standard Transfer,805,0
2026-02-27 01:38:34,ACT_8973,Mobile App,IMEI_96227,192.168.1.219,Standard Transfer,2515,0
2026-02-27 01:50:34,ACT_9346,Web Banking,IMEI_87812,192.168.1.14,Standard Transfer,3191,0
2026-02-27 01:50:34,ACT_5630,RTGS,IMEI_95991,192.168.1.212,Standard Transfer,4489,0
2026-02-27 02:05:34,ACT_1929,Mobile App,IMEI_24791,192.168.1.23,Standard Transfer,1935,0
2026-02-27 02:05:34,ACT_1477,UPI,IMEI_46946,192.168.1.109,Standard Transfer,3642,0
2026-02-27 02:16:34,ACT_1103,ATM,IMEI_26971,192.168.1.103,Standard Transfer,3430,0
2026-02-27 02:20:34,ACT_6868,Mobile App,IMEI_18352,192.168.1.42,Standard Transfer,4677,0
2026-02-27 02:25:34,ACT_2198,RTGS,IMEI_80033,192.168.1.156,Standard Transfer,837,0
2026-02-27 02:37:34,ACT_7650,RTGS,IMEI_68943,192.168.1.138,Standard Transfer,3061,0
2026-02-27 02:45:34,ACT_2451,ATM,IMEI_71744,192.168.1.59,Standard Transfer,1512,0
2026-02-27 02:45:34,ACT_8664,ATM,IMEI_60110,192.168.1.201,Standard Transfer,4110,0
2026-02-27 02:45:34,ACT_6953,UPI,IMEI_31858,192.168.1.12,Standard Transfer,4896,0
2026-02-27 02:46:34,ACT_1718,Mobile App,IMEI_61226,192.168.1.29,Standard Transfer,501,0
2026-02-27 02:46:34,ACT_9045,Web Banking,IMEI_69874,192.168.1.156,Standard Transfer,2369,0
2026-02-27 02:49:34,ACT_8161,UPI,IMEI_41852,192.168.1.158,Standard Transfer,793,0
2026-02-27 03:02:34,ACT_8651,Mobile App,IMEI_24363,192.168.1.22,Standard Transfer,2498,0
2026-02-27 03:02:34,ACT_4345,Mobile App,IMEI_14408,192.168.1.115,Standard Transfer,1860,0
2026-02-27 03:09:34,ACT_5129,Web Banking,IMEI_72405,192.168.1.202,Standard Transfer,3568,0
2026-02-27 03:12:34,ACT_8822,Mobile App,IMEI_97265,192.168.1.85,Standard Transfer,3708,0
2026-02-27 03:25:34,ACT_3521,Web Banking,IMEI_57006,192.168.1.92,Standard Transfer,2468,0
2026-02-27 03:25:34,ACT_7013,RTGS,IMEI_19065,192.168.1.144,Standard Transfer,2420,0
2026-02-27 03:27:34,ACT_4183,Mobile App,IMEI_10830,192.168.1.96,Standard Transfer,1218,0
2026-02-27 03:28:34,ACT_1992,UPI,IMEI_67329,192.168.1.28,Standard Transfer,2086,0
2026-02-27 03:29:34,ACT_3681,ATM,IMEI_25079,192.168.1.103,Standard Transfer,1299,0
2026-02-27 03:41:34,ACT_8082,ATM,IMEI_37605,192.168.1.96,Standard Transfer,2686,0
2026-02-27 03:46:34,ACT_5774,ATM,IMEI_36725,192.168.1.46,Standard Transfer,3261,0
2026-02-27 03:47:34,ACT_2047,Mobile App,IMEI_99213,192.168.1.108,Standard Transfer,3169,0
2026-02-27 03:56:34,ACT_9021,RTGS,IMEI_58893,192.168.1.233,Standard Transfer,1299,0
2026-02-27 04:00:34,ACT_6687,Web Banking,IMEI_46159,192.168.1.10,Standard Transfer,2211,0
2026-02-27 04:09:34,ACT_6168,ATM,IMEI_21533,192.168.1.168,Standard Transfer,4879,0
2026-02-27 04:11:34,ACT_5584,RTGS,IMEI_41179,192.168.1.219,Standard Transfer,979,0
2026-02-27 04:18:34,ACT_5971,RTGS,IMEI_49657,192.168.1.25,Standard Transfer,388,0
2026-02-27 04:22:34,ACT_4183,ATM,IMEI_32554,192.168.1.193,Standard Transfer,1230,0
2026-02-27 04:24:34,ACT_9055,RTGS,IMEI_12493,192.168.1.92,Standard Transfer,1912,0
2026-02-27 04:26:34,ACT_7957,UPI,IMEI_65998,192.168.1.162,Standard Transfer,3234,0
2026-02-27 04:32:34,ACT_7748,ATM,IMEI_95310,192.168.1.255,Standard Transfer,1423,0
2026-02-27 04:35:34,ACT_7625,UPI,IMEI_74447,192.168.1.170,Standard Transfer,1047,0
2026-02-27 04:47:34,ACT_3181,Mobile App,IMEI_72782,192.168.1.162,Standard Transfer,1282,0
2026-02-27 05:02:34,ACT_1598,UPI,IMEI_72043,192.168.1.255,Standard Transfer,1181,0
2026-02-27 05:04:34,ACT_2451,ATM,IMEI_42971,192.168.1.156,Standard Transfer,3820,0
2026-02-27 05:05:34,ACT_8354,Mobile App,IMEI_95310,192.168.1.193,Standard Transfer,2126,0
2026-02-27 05:13:34,ACT_7973,ATM,IMEI_15564,192.168.1.209,Standard Transfer,395,0
2026-02-27 05:15:34,ACT_1008,ATM,IMEI_46159,192.168.1.158,Standard Transfer,4415,0
2026-02-27 05:18:34,ACT_9871,ATM,IMEI_32196,192.168.1.46,Standard Transfer,2980,0
2026-02-27 05:27:34,ACT_2600,UPI,IMEI_10830,192.168.1.186,Standard Transfer,554,0
2026-02-27 05:29:34,ACT_1038,Web Banking,IMEI_76609,192.168.1.190,Standard Transfer,1584,0
2026-02-27 05:32:34,ACT_4090,ATM,IMEI_38298,192.168.1.213,Standard Transfer,4511,0
2026-02-27 05:37:34,ACT_9705,RTGS,IMEI_66264,192.168.1.104,Standard Transfer,3340,0
2026-02-27 05:38:34,ACT_7111,Mobile App,IMEI_82554,192.168.1.231,Standard Transfer,2718,0
2026-02-27 05:42:34,ACT_5714,RTGS,IMEI_52587,192.168.1.103,Standard Transfer,3487,0
2026-02-27 05:45:34,ACT_9194,Web Banking,IMEI_75982,192.168.1.178,Standard Transfer,823,0
2026-02-27 05:50:34,ACT_1512,UPI,IMEI_55274,192.168.1.100,Standard Transfer,1107,0
2026-02-27 05:56:34,ACT_4426,Mobile App,IMEI_54460,192.168.1.189,Standard Transfer,252,0
2026-02-27 05:59:34,ACT_6565,Mobile App,IMEI_70973,192.168.1.107,Standard Transfer,3992,0
2026-02-27 06:03:34,ACT_3956,Mobile App,IMEI_37857,192.168.1.50,Standard Transfer,842,0
2026-02-27 06:14:34,ACT_6722,RTGS,IMEI_57367,192.168.1.158,Standard Transfer,929,0
2026-02-27 06:15:34,ACT_4875,ATM,IMEI_48469,192.168.1.40,Standard Transfer,4057,0
2026-02-27 06:20:34,ACT_8412,Web Banking,IMEI_37857,192.168.1.86,Standard Transfer,662,0
2026-02-27 06:21:34,ACT_6267,Mobile App,IMEI_26285,192.168.1.138,Standard Transfer,3827,0
2026-02-27 06:40:34,ACT_9773,RTGS,IMEI_22420,192.168.1.158,Standard Transfer,2883,0
2026-02-27 06:58:34,ACT_7147,UPI,IMEI_61006,192.168.1.225,Standard Transfer,4366,0
2026-02-27 07:00:34,ACT_1902,ATM,IMEI_41179,192.168.1.201,Standard Transfer,3325,0
2026-02-27 07:05:34,ACT_7453,Mobile App,IMEI_42486,192.168.1.65,Standard Transfer,3683,0
2026-02-27 07:06:34,ACT_8367,Web Banking,IMEI_45541,192.168.1.65,Standard Transfer,4996,0
2026-02-27 07:09:34,ACT_8364,RTGS,IMEI_57893,192.168.1.213,Standard Transfer,1014,0
2026-02-27 07:09:34,ACT_3351,UPI,IMEI_10092,192.168.1.10,Standard Transfer,1567,0
2026-02-27 07:41:34,ACT_6091,ATM,IMEI_58391,192.168.1.99,Standard Transfer,4058,0
2026-02-27 07:42:34,ACT_6055,Web Banking,IMEI_59897,192.168.1.72,Standard Transfer,1956,0
2026-02-27 07:45:34,ACT_9074,Web Banking,IMEI_32196,192.168.1.231,Standard Transfer,2670,0
2026-02-27 07:48:34,ACT_2451,Web Banking,IMEI_30030,192.168.1.168,Standard Transfer,1277,0
2026-02-27 07:50:34,ACT_9705,Web Banking,IMEI_25770,192.168.1.87,Standard Transfer,1092,0
2026-02-27 07:55:34,ACT_8144,UPI,IMEI_49352,192.168.1.44,Standard Transfer,1511,0
2026-02-27 08:08:34,ACT_5461,UPI,IMEI_61429,192.168.1.175,Standard Transfer,453,0
2026-02-27 08:09:34,ACT_3149,ATM,IMEI_62904,192.168.1.245,Standard Transfer,3432,0
2026-02-27 08:09:34,ACT_2073,RTGS,IMEI_79405,192.168.1.59,Standard Transfer,1938,0
2026-02-27 08:11:34,ACT_6935,UPI,IMEI_87171,192.168.1.92,Standard Transfer,2892,0
2026-02-27 08:14:34,ACT_6390,UPI,IMEI_63654,192.168.1.187,Standard Transfer,1288,0
2026-02-27 08:16:34,ACT_1837,UPI,IMEI_23193,192.168.1.158,Standard Transfer,3814,0
2026-02-27 08:18:34,ACT_8179,UPI,IMEI_32169,192.168.1.188,Standard Transfer,3853,0
2026-02-27 08:20:34,ACT_7617,UPI,IMEI_19639,192.168.1.84,Standard Transfer,3076,0
